epoch,learning_rate,backbone_frozen,epoch_time_seconds,train_loss,train_classification,train_bbox_regression,train_bbox_ctrness,mean_gradient_norm,max_gradient_norm,precision,recall,mAP50,mAP50_95
0,1e-05,False,124.30374079999456,1.324238980829957,0.44776911973229305,0.2385309067392639,0.637938948295377,15.780060382024478,344.06982421875,,0.5759037137031555,0.32589566707611084,0.19231465458869934
1,3.9999999999999996e-05,False,122.0025725000014,1.1963952557760695,0.3579972424367179,0.20372349488349095,0.6346745138708879,10.968627752080138,86.47504425048828,,0.5650088787078857,0.35114410519599915,0.2151796817779541
2,7e-05,False,123.14373129999149,1.1766908277384183,0.3524582379983987,0.19146106901921725,0.6327715221686885,10.694999881118898,221.4410400390625,,0.6035780906677246,0.413046658039093,0.24769443273544312
3,0.0001,False,123.05088529999193,1.1313073734040202,0.3180238289630365,0.18224839199530452,0.6310351517519005,8.923331906438356,50.050628662109375,,0.6189219951629639,0.43898242712020874,0.26997411251068115
4,9.915716843435315e-05,False,123.28089639999962,1.0729566100637922,0.28030677417270566,0.16342211074312687,0.6292277219807089,8.243286833589377,39.91768264770508,,0.6200994253158569,0.40608444809913635,0.23562051355838776
5,9.665737535551561e-05,False,120.91956260000006,1.0308433269199573,0.25245045517620285,0.15086028194017256,0.6275325904973605,8.151180294361192,45.47392272949219,,0.6404808759689331,0.4525494873523712,0.2821246385574341
6,9.258574821861591e-05,False,120.97273249999853,0.9694324601517033,0.20818766755493065,0.1363971140612716,0.6248476818988198,8.33221083614025,35.00453567504883,,0.6469976902008057,0.43861886858940125,0.26986369490623474
7,8.708094140242264e-05,False,118.98165700001118,0.9196302504674626,0.1687942722940493,0.1265207820002608,0.6243151964446311,8.881391759826105,80.66612243652344,,0.5931044816970825,0.4056217670440674,0.25469034910202026
8,8.033041450077321e-05,False,119.22698780000792,0.8586390339411222,0.11956526928011946,0.11598738616234378,0.6230863788832537,8.508144336190783,26.071529388427734,,0.5520141124725342,0.41470134258270264,0.2518503963947296
9,7.256404861093866e-05,False,118.83938109999872,0.8058087799230568,0.07844961767729658,0.10599675869591806,0.6213624052673217,8.7613504927168,19.20632553100586,,0.5105311870574951,0.409410685300827,0.25112929940223694
10,6.404631800856812e-05,False,121.80669060000218,0.7694174163194321,0.0560162317126552,0.09554724639605897,0.6178539395332336,8.478183674908843,20.42025375366211,,0.5400608777999878,0.4341338872909546,0.27415701746940613
11,5.5067283793433455e-05,False,119.96145999999135,0.7352815579306259,0.02848582618541333,0.08723086237847082,0.6195648693845339,8.702859316760229,21.874351501464844,,0.4242711663246155,0.40738943219184875,0.2501271367073059
12,4.5932716206566554e-05,False,117.51628910000727,0.7126578165572665,0.02022311967554378,0.07600579146853825,0.6164289056530848,8.325203443828382,51.52362823486328,,0.4649023115634918,0.3867588937282562,0.24378515779972076
13,3.69536819914319e-05,False,121.26615090000269,0.6947395048643413,0.008554883607496368,0.06775178126839973,0.6184328405963264,9.406177487933201,12.513084411621094,,0.41453394293785095,0.4133705794811249,0.2571532428264618
14,2.8435951389061382e-05,False,121.47208490000048,0.680773259898429,0.004682064177966837,0.05810651268342487,0.6179846848553492,8.951591190538908,12.068405151367188,,0.4346817433834076,0.4118008017539978,0.25285935401916504
15,2.0669585499226815e-05,False,120.84496139999828,0.665406376821449,0.0022044474088343197,0.04892728960345149,0.6142746420041753,9.362101747922086,10.833977699279785,,0.41136908531188965,0.40904274582862854,0.25460708141326904
16,1.3919058597577366e-05,False,118.22591149999062,0.6573729115064154,0.0011923382700423156,0.0414213351603703,0.6147592374187733,9.677378596564536,10.31650447845459,,0.4078507125377655,0.40637460350990295,0.25286445021629333
17,8.414251781384107e-06,False,118.61741219999385,0.6497836122916152,0.0008381654698544145,0.03484651096059605,0.6140989366813228,9.749203295842838,10.453975677490234,,0.40657246112823486,0.4009155333042145,0.25096163153648376
18,4.3426246444843925e-06,False,117.4417201000033,0.6446248081640947,0.0005844814131448037,0.02969475852152114,0.6143455664638565,9.855715442765579,10.528146743774414,,0.39944127202033997,0.3973656892776489,0.24772650003433228
19,1.8428315656468617e-06,False,116.2773634000041,0.6417424947277667,0.0005665823477256745,0.027254122064301844,0.6139217904704785,9.903142631777868,10.480891227722168,,0.3966001868247986,0.3958958387374878,0.2476235181093216
