epoch,learning_rate,backbone_frozen,epoch_time_seconds,train_loss,train_classification,train_bbox_regression,train_bbox_ctrness,mean_gradient_norm,max_gradient_norm,precision,recall,mAP50,mAP50_95
0,1e-05,False,467.67483619999257,1.8975229229453128,0.8567963788402975,0.42231371829524245,0.6184128235126364,58.26704241054295,2527.717529296875,,0.24688006937503815,0.19317369163036346,0.07388736307621002
1,3.9999999999999996e-05,False,464.7178098000004,1.9025448674362524,0.926672015603609,0.35927804174094363,0.6165948085804256,67.66623692967103,4600.9296875,,0.27738797664642334,0.17936086654663086,0.08884979784488678
2,7e-05,False,472.6134212000179,1.8865177109081894,0.9244071314712083,0.3466390665718798,0.6154715120187879,57.59198427538843,4234.65869140625,,0.3167477548122406,0.25381749868392944,0.11851996928453445
3,0.0001,False,472.772879199998,1.7742373452467077,0.8176009468809828,0.34085773814159764,0.6157786562041385,41.18070007918089,1387.0732421875,,0.2507575750350952,0.2409026026725769,0.10441923886537552
