epoch,learning_rate,backbone_frozen,epoch_time_seconds,train_loss,train_classification,train_bbox_regression,train_bbox_ctrness,mean_gradient_norm,max_gradient_norm,precision,recall,mAP50,mAP50_95
0,1e-05,False,125.18642910000926,1.326987585075471,0.45395474775358735,0.23559674041473913,0.6374361010698172,16.194297458478797,674.3385009765625,,0.618630588054657,0.3184780776500702,0.19737763702869415
1,3.9999999999999996e-05,False,125.45601869998791,1.2353616822586369,0.400746871645634,0.20234061439751613,0.6322741942849719,17.090206368249437,1554.48974609375,,0.5730183124542236,0.33549249172210693,0.19447550177574158
2,7e-05,False,123.5527132999996,1.1654146656333677,0.3460422860466034,0.18960440158843994,0.629767978480953,11.153516385236733,226.53558349609375,,0.6094692349433899,0.3360954523086548,0.2118932604789734
3,0.0001,False,123.8585957000032,1.1349693338880655,0.32291685442934154,0.18089136031837116,0.6311611139822585,8.711957589817434,64.30546569824219,,0.5924399495124817,0.4079195261001587,0.23794540762901306
4,9.915716843435315e-05,False,125.27447079999547,1.0890426848098818,0.2986843391106679,0.1642427503881667,0.6261155926264249,9.379763897613957,151.52447509765625,,0.6366767883300781,0.447383850812912,0.26275745034217834
5,9.665737535551561e-05,False,124.73864509999112,1.0333091838639756,0.2568332333917077,0.14971864359219547,0.6267572979212772,8.41107344434329,32.36561584472656,,0.5755223631858826,0.3817571699619293,0.24119256436824799
6,9.258574821861591e-05,False,124.85395879999851,0.9836842176402628,0.22114248085118499,0.13703646865269917,0.6255052673671893,8.316799685057358,34.2255744934082,,0.6064993739128113,0.4265888035297394,0.2514232099056244
7,8.708094140242264e-05,False,124.22100199999113,0.9235562670086077,0.17520804436281626,0.12466675672031607,0.6236814634520033,8.521016655663248,37.47077560424805,,0.6140381693840027,0.4575006365776062,0.2745297849178314
8,8.033041450077321e-05,False,123.13261669999338,0.8695954313644996,0.13472916771043167,0.11484277842619159,0.6200234827242399,9.341666638609851,153.85885620117188,,0.5887297987937927,0.4756581485271454,0.28204065561294556
9,7.256404861093866e-05,False,122.69892249999975,0.8138296601743351,0.087131070470822,0.10762081412892592,0.6190777741945707,8.832002693824922,28.45536994934082,,0.5120247006416321,0.410072386264801,0.24682383239269257
10,6.404631800856812e-05,False,121.67729819999659,0.7746173876982468,0.056751989991392804,0.09717461076161639,0.6206907873694231,8.842793437633437,39.23358917236328,,0.4980088472366333,0.4166066348552704,0.2536230981349945
11,5.5067283793433455e-05,False,121.94071370000893,0.7335505189773767,0.030213369846981215,0.08607176940149142,0.6172653820350585,9.114079440653565,21.94957160949707,,0.48964133858680725,0.4094625413417816,0.2524881660938263
12,4.5932716206566554e-05,False,120.94081379999989,0.7113198939605281,0.018392929116236648,0.07429017699681796,0.6186367869377136,8.508731691460861,23.454072952270508,,0.4674065411090851,0.4161786735057831,0.26307442784309387
13,3.69536819914319e-05,False,120.68124590000662,0.6942640844626948,0.008998596756391487,0.06722213640085116,0.6180433524764983,8.650182434421803,11.445158004760742,,0.3928447365760803,0.3897956311702728,0.24166986346244812
14,2.8435951389061382e-05,False,120.06787650000479,0.677336914890902,0.005685639040475581,0.056776903207726805,0.614874372115502,8.794988850350322,11.87087631225586,,0.4360206127166748,0.4026809334754944,0.2514035105705261
15,2.0669585499226815e-05,False,120.8177629999991,0.6697200522249044,0.0036483331307601975,0.04891697783400173,0.6171547391636651,9.059285244961016,11.864346504211426,,0.3917524814605713,0.39606696367263794,0.2430327981710434
16,1.3919058597577366e-05,False,121.76823470000818,0.660347249826439,0.0017433022505119807,0.041835832021195396,0.616768116651759,9.19403652430546,10.881789207458496,,0.4004012942314148,0.3945411443710327,0.2441280335187912
17,8.414251781384107e-06,False,120.97033799999917,0.6508443931040829,0.0014920492487164097,0.034908590732738075,0.6144437524471206,8.733707068902762,14.305646896362305,,0.37502095103263855,0.385642945766449,0.23706085979938507
18,4.3426246444843925e-06,False,123.01004139998986,0.647587489020004,0.0007774960099025038,0.03034191962467273,0.6164680736267615,7.600895976248058,9.188324928283691,,0.37092578411102295,0.38346219062805176,0.23700442910194397
19,1.8428315656468617e-06,False,122.5844259000005,0.6452176153418506,0.0006658424205911413,0.027767845844239115,0.6167839244309707,9.446241795775379,10.272856712341309,,0.3697698712348938,0.38228753209114075,0.23692530393600464
