epoch,learning_rate,backbone_frozen,epoch_time_seconds,train_loss,train_classification,train_bbox_regression,train_bbox_ctrness,mean_gradient_norm,max_gradient_norm,precision,recall,mAP50,mAP50_95
0,1e-05,True,234.88879989998532,1.616480079794994,0.6303419615264838,0.3655764143196129,0.6205617006845455,25.615501327398583,576.96923828125,,0.3999503552913666,0.23103567957878113,0.11543809622526169
1,3.9999999999999996e-05,True,240.71990789999836,1.5484812460371253,0.597131566633801,0.33661697823063114,0.6147327030164474,23.08677195777274,606.3348388671875,,0.44344818592071533,0.24779069423675537,0.13079868257045746
2,7e-05,True,233.98869139997987,1.493507962681459,0.5561898987264227,0.3238228435871809,0.6134952203980808,17.358812524629172,368.70526123046875,,0.4521225690841675,0.2557586431503296,0.13694514334201813
3,0.0001,False,256.0327264999796,1.5304440816082288,0.5909861571346287,0.32551675823349013,0.6139411666330411,18.91525339693375,383.6806640625,,0.4006686508655548,0.2739962041378021,0.133464515209198
4,9.915716843435315e-05,False,256.37524930000654,1.4972583261029473,0.5651119492237756,0.31844874031645287,0.6136976372881303,17.07579652508664,671.7175903320312,,0.43756935000419617,0.3010770082473755,0.16485083103179932
5,9.665737535551561e-05,False,257.4603954000049,1.4509471238989375,0.531304538975381,0.3072920515377671,0.6123505350784163,14.809762243808645,477.5489807128906,,0.47437742352485657,0.2605471611022949,0.13136805593967438
6,9.258574821861591e-05,False,256.9942216000054,1.416944023440866,0.5021979629570282,0.3028798309168032,0.6118662300506421,13.206318369501744,313.27081298828125,,0.51893550157547,0.3154223561286926,0.16687247157096863
7,8.708094140242264e-05,False,256.027015700005,1.3890719098203324,0.4789905436261431,0.2984254233856472,0.611655945589286,12.30485735558593,273.34796142578125,,0.44866132736206055,0.33202382922172546,0.1459067165851593
8,8.033041450077321e-05,False,256.3544752000016,1.3625620111490602,0.4587875461058491,0.2928184532006904,0.6109560089711001,11.57887968330306,332.5032043457031,,0.4855993986129761,0.3561187982559204,0.181398406624794
9,7.256404861093866e-05,False,258.4876915999921,1.3360548694041874,0.4377293927372106,0.28724402751448674,0.6110814482155001,11.175703963691758,286.3351135253906,,0.5251646041870117,0.4369950592517853,0.23246845602989197
10,6.404631800856812e-05,False,257.74852769999416,1.3014869579165025,0.41060113560778616,0.2804690640094798,0.6104167591002118,10.125612079976296,232.33126831054688,,0.5138662457466125,0.4624374806880951,0.23775047063827515
11,5.5067283793433455e-05,False,265.3790980000049,1.28029387412521,0.39634161915546984,0.2746081078995556,0.609344145468234,10.067975806899776,281.0504150390625,,0.5192574262619019,0.4578186869621277,0.25359541177749634
12,4.5932716206566554e-05,False,257.9837659000186,1.2412539429747278,0.3687284078588804,0.2646163503127456,0.6079091863748268,9.52510524086246,310.4129943847656,,0.5035133361816406,0.4531552791595459,0.2224273532629013
13,3.69536819914319e-05,False,256.112257700006,1.2236864150598132,0.35124841105744514,0.26422068168377055,0.608217321472284,9.191714888412134,266.14453125,,0.5109861493110657,0.46721842885017395,0.24232646822929382
14,2.8435951389061382e-05,False,255.8068406000093,1.1848670988651577,0.32387758349965784,0.2545312341703121,0.6064582799559433,8.566496201993003,153.43580627441406,,0.4569343030452728,0.48067358136177063,0.2178730070590973
15,2.0669585499226815e-05,False,256.1722519999894,1.1485477523074408,0.2971277125014472,0.24573297638438535,0.6056870631949172,8.087671669695006,193.0113525390625,,0.48344454169273376,0.4854358732700348,0.2316124439239502
16,1.3919058597577366e-05,False,257.16571800000384,1.1277231745777037,0.2803390058169319,0.24197084647102723,0.6054133213074164,7.758481964861887,203.35728454589844,,0.44110798835754395,0.47692805528640747,0.22886711359024048
17,8.414251781384107e-06,False,255.98195259997738,1.1033898189590212,0.26870043955565737,0.23041865643695691,0.6042707243265535,7.747960918089923,200.40771484375,,0.48030513525009155,0.4608308970928192,0.2577296495437622
18,4.3426246444843925e-06,False,257.2224799999967,1.0885276446273857,0.2573260145552804,0.22789992389040592,0.6033017051389203,7.499967146113243,211.3896484375,,0.44308632612228394,0.4639558792114258,0.24480554461479187
19,1.8428315656468617e-06,False,257.8987756000133,1.0821227126180537,0.2514660596615176,0.2273564282918073,0.6033002269920906,7.522680042723372,199.33926391601562,,0.4456108808517456,0.4647212028503418,0.24574515223503113
