epoch,learning_rate,backbone_frozen,epoch_time_seconds,train_loss,train_classification,train_bbox_regression,train_bbox_ctrness,mean_gradient_norm,max_gradient_norm,precision,recall,mAP50,mAP50_95
0,1e-05,False,212.49569720000727,1.5958949942742624,0.4891521579796268,0.4266426294080673,0.6801002044831553,12.865075015252636,468.3458251953125,,0.39674320816993713,0.21961800754070282,0.11383600533008575
1,3.9999999999999996e-05,False,212.71966129999782,1.4452788618303114,0.37355516874982464,0.39076304748173685,0.6809606441567021,7.505525458243586,21.59510040283203,,0.45468470454216003,0.285174697637558,0.15819551050662994
2,7e-05,False,214.23554170000716,1.4237915123662641,0.3604846918775189,0.3839092737724704,0.6793975464759334,6.817274693519838,28.870546340942383,,0.4156786799430847,0.2742679715156555,0.1374729722738266
3,0.0001,False,211.88963009999134,1.4038427116409424,0.343064104837756,0.3808519227370139,0.6799266886326575,5.368654790424531,12.571856498718262,,0.5224946141242981,0.29833900928497314,0.16004469990730286
4,9.915716843435315e-05,False,212.6004680999904,1.3738234312303605,0.3320336082289296,0.3649170303777341,0.676872797070011,5.3618455452303735,24.489248275756836,,0.46382057666778564,0.32876285910606384,0.16897393763065338
5,9.665737535551561e-05,False,212.74469019999378,1.3457856985830492,0.3174521921863479,0.3531861980595896,0.6751473089379649,5.044413064756701,14.603059768676758,,0.4744115471839905,0.34830442070961,0.1739572137594223
6,9.258574821861591e-05,False,210.45000520000758,1.3232839530514133,0.3115279146980855,0.33932971738038525,0.6724263203720893,5.30829224471123,28.03902244567871,,0.5047922134399414,0.39527130126953125,0.1853395253419876
7,8.708094140242264e-05,False,216.82957380000153,1.285915272851144,0.2976323696634462,0.31936424033295724,0.6689186658590071,5.29529913779228,15.817066192626953,,0.41195154190063477,0.3509855568408966,0.1255127340555191
8,8.033041450077321e-05,False,210.5022903999925,1.2614198980792877,0.289264083028801,0.30683225056817454,0.6653235646024827,5.336662355930574,21.322532653808594,,0.5038102865219116,0.402101993560791,0.18152765929698944
9,7.256404861093866e-05,False,211.52572980000696,1.2249389963765298,0.2780503059827512,0.2858992167297871,0.6609894695781893,5.232823639146743,12.031920433044434,,0.457624226808548,0.42183297872543335,0.17945286631584167
10,6.404631800856812e-05,False,213.7083244000096,1.193782716028152,0.2634523465268074,0.2724025218236831,0.6579278447935658,5.157925882647114,14.2095365524292,,0.5668438673019409,0.4229018986225128,0.22389569878578186
11,5.5067283793433455e-05,False,213.80140529999335,1.1664238956666761,0.24831403948126302,0.26287068270387187,0.6552391715588108,5.199873443572752,11.99475383758545,,0.5542109608650208,0.44251731038093567,0.23375029861927032
12,4.5932716206566554e-05,False,211.964229899997,1.1384779522495885,0.23843785062912973,0.246693562596075,0.6533465395050664,5.270235949946988,11.486371994018555,,0.5730721950531006,0.4388560950756073,0.24049429595470428
13,3.69536819914319e-05,False,214.43405870000424,1.113558743269213,0.22901112682396366,0.23410821561851808,0.6504394022687789,5.361484494901473,12.200343132019043,,0.5735014081001282,0.45518937706947327,0.2408849000930786
14,2.8435951389061382e-05,False,211.2067151000083,1.0833457213255666,0.21243824533397151,0.22208024441234528,0.6488272369869293,5.331400559794519,19.083227157592773,,0.5394115447998047,0.4458712339401245,0.22653037309646606
15,2.0669585499226815e-05,False,212.37502579999273,1.0517929258846468,0.19425632059574127,0.211667540813646,0.645869063273553,5.382331890444601,8.621607780456543,,0.5302684307098389,0.4539874494075775,0.23536387085914612
16,1.3919058597577366e-05,False,210.01435379999748,1.032350794922921,0.18088005338945695,0.2069547376445224,0.6445160046700509,5.44629192736841,18.97554588317871,,0.5223796367645264,0.4394417405128479,0.22534820437431335
17,8.414251781384107e-06,False,265.50794219999807,1.005567715533318,0.1675850249105884,0.1943280669229646,0.6436546286267619,5.408755758116322,8.688563346862793,,0.5159255266189575,0.4205535054206848,0.22074998915195465
18,4.3426246444843925e-06,False,334.2105540000048,0.9954051649378192,0.1594655496939536,0.1928126211127927,0.6431269977361925,5.416727950496059,11.702774047851562,,0.525227963924408,0.4205358326435089,0.2298940122127533
19,1.8428315656468617e-06,False,335.4650668999966,0.9905515409285023,0.1589147621585477,0.1902837826599998,0.6413529938267123,5.3909430176981035,10.416011810302734,,0.5232723951339722,0.4285593628883362,0.2314150035381317
