epoch,learning_rate,backbone_frozen,epoch_time_seconds,train_loss,train_classification,train_bbox_regression,train_bbox_ctrness,mean_gradient_norm,max_gradient_norm,precision,recall,mAP50,mAP50_95
0,0.0001,False,123.64467509999668,1.287670057312197,0.4156323840260988,0.2331119373078771,0.638925735043128,10.441512416731491,102.41743469238281,,0.5300971269607544,0.3285432457923889,0.1931944042444229
1,9.939057285945933e-05,False,124.83681369999977,1.2151318083890537,0.39542414018741023,0.1918235615740421,0.6278841041842935,11.955421526905013,677.948486328125,,0.6207807064056396,0.325279176235199,0.2043498307466507
2,9.757729755661012e-05,False,122.36232010000094,1.1327449515280936,0.3248217256686948,0.17717543517348738,0.630747789313436,7.870247819645685,77.70976257324219,,0.6249770522117615,0.3338979184627533,0.2104426622390747
3,9.460482294732422e-05,False,124.22871860000305,1.076936006063392,0.28725420457390155,0.16096947704128892,0.6287123261675661,7.482731189805004,28.03313636779785,,0.6410943269729614,0.4113977551460266,0.2492932826280594
4,9.054634122155992e-05,False,121.3258771999972,1.0441617080074572,0.27037578600982903,0.14651503815100744,0.6272708855659855,7.922128355937448,40.35721206665039,,0.6208571791648865,0.40555301308631897,0.24840903282165527
5,8.550178566873411e-05,False,116.42868389999785,0.9812599092359967,0.22270857132518823,0.1334724842385966,0.6250788547732087,8.362166754147301,36.78070831298828,,0.6072460412979126,0.4025071859359741,0.2548362612724304
6,7.959536998847744e-05,False,122.42652400000225,0.9404677256398838,0.19836431747747335,0.12313137574475787,0.6189720300045091,9.72953614725275,262.9905700683594,,0.607020914554596,0.38932228088378906,0.2363203912973404
7,7.297252973710758e-05,False,117.58759779999673,0.8747253029452644,0.14112507018754597,0.11356499969114658,0.6200352328026343,9.444342889283833,125.3290023803711,,0.5832269787788391,0.3846721649169922,0.22497214376926422
8,6.579634122155991e-05,False,120.38864850000391,0.8289860737951178,0.10242989135958888,0.10481508925315822,0.6217410928807278,9.187269793830902,29.08013916015625,,0.5173253417015076,0.40529489517211914,0.2441948503255844
9,5.824350601949144e-05,False,118.64801979999902,0.7827383458373035,0.06702312422720225,0.09496367675995054,0.6207515430836542,9.050646239446724,26.499313354492188,,0.4474491775035858,0.37384968996047974,0.22849269211292267
10,5.050000000000001e-05,False,119.809940799998,0.739816678680389,0.03751508896672714,0.08529913110228685,0.6170024601554098,9.192782880806247,13.300771713256836,,0.44987261295318604,0.37229761481285095,0.23884575068950653
11,4.275649398050859e-05,False,118.97058259999903,0.7076948628824974,0.020868906507073893,0.07583559936417741,0.6109903575437754,8.944145372522023,15.898735046386719,,0.4155922830104828,0.3388580083847046,0.20970629155635834
12,3.520365877844011e-05,False,116.88233460000629,0.7011638648114223,0.013295607567254147,0.069211878742163,0.6186563787672684,8.969755024079852,17.737459182739258,,0.43754124641418457,0.3775564134120941,0.24104009568691254
13,2.8027470262892444e-05,False,116.26351479999721,0.6802099858597298,0.006360299416400845,0.05840246782822889,0.6154472190841489,8.709200152501404,15.695794105529785,,0.40030011534690857,0.3539389371871948,0.2270515263080597
14,2.1404630011522593e-05,False,122.32700720000139,0.6751160995680311,0.005396655907815319,0.05208119596939097,0.6176382481810535,9.162988517931115,14.657299041748047,,0.3913869261741638,0.37644267082214355,0.2386491745710373
15,1.5498214331265904e-05,False,120.70535910000035,0.663488764263056,0.0033820429955070544,0.045248254824444833,0.6148584666039779,9.419032973316517,10.610237121582031,,0.38429489731788635,0.364288866519928,0.23067349195480347
16,1.0453658778440109e-05,False,118.56158080000023,0.6579964962082836,0.0020173686352349405,0.039222196585344156,0.6167569317315754,9.714762718571343,10.921430587768555,,0.37734368443489075,0.36241212487220764,0.2272612750530243
17,6.395177052675796e-06,False,117.09267539999564,0.6530914113589144,0.0015341001263671937,0.03494315863651061,0.6166141510975023,9.721436987039048,10.88209342956543,,0.3863008916378021,0.3648962676525116,0.22964663803577423
18,3.422702443389901e-06,False,116.40555229999882,0.6465913580920498,0.0011401546425526183,0.03151261456959281,0.6139385890864167,9.868961272452042,10.399909973144531,,0.3750916123390198,0.35906875133514404,0.2284792959690094
19,1.6094271405406863e-06,False,116.76394900000014,0.6474876567902352,0.0010845265805743878,0.0298419961411702,0.6165611336105749,9.915761943770807,10.41921329498291,,0.37939947843551636,0.36171451210975647,0.2299502044916153
