epoch,learning_rate,backbone_frozen,epoch_time_seconds,train_loss,train_classification,train_bbox_regression,train_bbox_ctrness,mean_gradient_norm,max_gradient_norm,precision,recall,mAP50,mAP50_95
0,1e-05,False,505.85660630001803,2.0227814907959942,0.9817916643305192,0.4209437163558016,0.6200461110768889,86.3906670864407,3838.6025390625,,0.199441596865654,0.09050174057483673,0.03095318377017975
1,3.9999999999999996e-05,False,479.4466146999912,1.8640449678196627,0.8718749441916754,0.3737919496837059,0.6183780732793208,60.5619134264592,2251.382568359375,,0.2240830808877945,0.178738072514534,0.061473336070775986
2,7e-05,False,558.6642090000096,2.0099384903182362,1.0364937238833483,0.35681190999115214,0.6166328579852354,67.04733141247206,4411.8759765625,,0.24931710958480835,0.21696999669075012,0.08442065119743347
3,0.0001,False,428.2138427000027,1.8896321723233855,0.9243983934363293,0.3490529232951255,0.6161808546851663,47.41112048679143,2359.69287109375,,0.30932992696762085,0.2038990557193756,0.09376006573438644
4,9.509795896116975e-05,False,423.09441819999483,1.8499154679431877,0.8972615449713887,0.3376149228995035,0.6150389978658355,44.7483039864662,2108.146240234375,,0.26271945238113403,0.2110622376203537,0.09207181632518768
5,8.136274519200731e-05,False,422.5376850000175,1.8138520565284435,0.8739351424375363,0.32541827002113294,0.6144986445231564,43.24470967308261,1589.429931640625,,0.3062796890735626,0.22018317878246307,0.0992886945605278
6,6.151478623083756e-05,False,426.32404599999427,1.7037541046587497,0.7775025938998371,0.31282644469525217,0.613425064522161,35.80167375737707,1390.7001953125,,0.3563033640384674,0.33451491594314575,0.1727394163608551
7,3.9485213769162445e-05,False,430.13182999999844,1.5752514269482534,0.6664652801128237,0.2966123750739359,0.6121737750258456,28.550344757327686,1474.73779296875,,0.41048869490623474,0.32863450050354004,0.17449285089969635
8,1.9637254807992697e-05,False,392.6909242999973,1.4789380514597554,0.586861445139678,0.28103498712514524,0.6110416219152254,25.575766656751806,1658.668701171875,,0.414951354265213,0.36619365215301514,0.18851511180400848
9,5.902041038830258e-06,False,329.08432110000285,1.3676235373556977,0.4859062441705932,0.27140396180549453,0.6103133352484713,19.217406346396547,1018.16015625,,0.4283618628978729,0.37925055623054504,0.20384681224822998
