epoch,learning_rate,backbone_frozen,epoch_time_seconds,train_loss,train_classification,train_bbox_regression,train_bbox_ctrness,mean_gradient_norm,max_gradient_norm,precision,recall,mAP50,mAP50_95
0,1e-05,False,123.42319000000134,1.317658567718166,0.4396120027491921,0.2380486236892731,0.6399979388665574,14.724154344937096,280.65338134765625,,0.5866280198097229,0.31733983755111694,0.19266332685947418
1,3.9999999999999996e-05,False,122.93881770000735,1.2524106579753551,0.4214438163799796,0.20141342053046593,0.6295534232367388,17.781313014899187,1014.5010986328125,,0.6041362285614014,0.33242467045783997,0.2132018506526947
2,7e-05,False,124.30122889998893,1.1729542024222464,0.3454124415934327,0.19382255144326793,0.6337192116478677,10.270588714584166,164.65402221679688,,0.6177148222923279,0.3735232949256897,0.2274159938097
3,0.0001,False,124.63119449999067,1.1227599811940059,0.31246859281651884,0.179120534103409,0.6311708558426212,8.50512569249883,45.035709381103516,,0.6263574957847595,0.4205007553100586,0.24650685489177704
4,9.915716843435315e-05,False,123.3513086999883,1.0915061339193028,0.2994191299686548,0.1634703085188441,0.6286166981164261,9.03349470416544,91.99681854248047,,0.6009340882301331,0.41520753502845764,0.26206111907958984
5,9.665737535551561e-05,False,123.41222899999411,1.0335228054629646,0.25721280699075477,0.14870341987865657,0.6276065782014175,8.111493763170744,28.563810348510742,,0.6274276971817017,0.4145871698856354,0.24720098078250885
6,9.258574821861591e-05,False,121.64872219999961,0.9862872012231031,0.2255647131788586,0.13534354032413196,0.6253789455784478,8.749983613790288,79.0912094116211,,0.6176310181617737,0.4532831609249115,0.27619731426239014
7,8.708094140242264e-05,False,121.9759844999935,0.9522795209035217,0.20736359506242188,0.12414226059609579,0.6207736638876108,11.00836310405963,624.4420776367188,,0.519645094871521,0.4187774658203125,0.23400068283081055
8,8.033041450077321e-05,False,122.55437529999472,0.8686726551789504,0.13002628760661192,0.11557660600253444,0.6230697612530789,9.116757393848559,75.30601501464844,,0.5839080214500427,0.4167787730693817,0.25944381952285767
9,7.256404861093866e-05,False,121.95995720000064,0.8121261432585929,0.08585491552685014,0.10458002007200651,0.6216912086193378,8.836522517416642,30.10804557800293,,0.5924803018569946,0.4054792821407318,0.25388702750205994
10,6.404631800856812e-05,False,119.814074599999,0.7678981030035598,0.05149524953774354,0.09639012388251571,0.6200127283088591,8.40708859246752,21.90825653076172,,0.4520278573036194,0.3908040523529053,0.2408418506383896
11,5.5067283793433455e-05,False,119.2381475000002,0.7386854995600125,0.03208901209243939,0.08648717264656114,0.6201093155845456,8.584181685196725,17.838031768798828,,0.4757927358150482,0.42739227414131165,0.26366785168647766
12,4.5932716206566554e-05,False,121.78309719999379,0.7129397471906685,0.016569156970886272,0.07717292467773201,0.6191976647145352,9.075497777838455,15.746487617492676,,0.39748135209083557,0.36980196833610535,0.2344052493572235
13,3.69536819914319e-05,False,122.78502229999867,0.6970475156780197,0.012233888032415605,0.0666726697688764,0.6181409573748045,8.171637058258057,52.51613235473633,,0.4207184314727783,0.39109131693840027,0.24868598580360413
14,2.8435951389061382e-05,False,121.59874409998883,0.6821141370877564,0.005267094319168081,0.05913770419775474,0.6177093376997511,9.358180092413898,11.377771377563477,,0.41117578744888306,0.37393489480018616,0.23684033751487732
15,2.0669585499226815e-05,False,121.20998690000852,0.6677816577650689,0.003256332353697437,0.04996849152331169,0.614556834523977,9.01082976144335,12.384461402893066,,0.4201447069644928,0.3784935176372528,0.2410416454076767
16,1.3919058597577366e-05,False,118.95199639999191,0.6612332733536539,0.001948167647319697,0.042432372364015716,0.6168527311159049,9.024942625872036,10.927547454833984,,0.3836424946784973,0.3790048062801361,0.2408323884010315
17,8.414251781384107e-06,False,121.0239894999977,0.6519798658986629,0.0009323283169991047,0.03702439199982264,0.6140231461177471,9.155671563708347,11.283909797668457,,0.373302161693573,0.37463122606277466,0.23816853761672974
18,4.3426246444843925e-06,False,121.61763019999489,0.6486105424189857,0.0006996811876255055,0.030899647529037132,0.6170112126269321,9.24580661294914,10.165441513061523,,0.3793104290962219,0.3767686188220978,0.23722539842128754
19,1.8428315656468617e-06,False,122.00174780000816,0.6455166612559484,0.0006241134144022315,0.028591641782960187,0.6163009057643443,9.865644269626634,10.653219223022461,,0.37909916043281555,0.3759523928165436,0.2375400960445404
